rep_seq	S1	S2	S3
S3_LLLPBJCP_01253	NA	NA	10.6852
S3_LLLPBJCP_01254	NA	NA	6.1173
S3_LLLPBJCP_01255	NA	NA	4.8379
S3_LLLPBJCP_01256	NA	NA	NA
S3_LLLPBJCP_01257	NA	NA	7.1287
S3_LLLPBJCP_01258	NA	NA	5.3775
S3_LLLPBJCP_01259	NA	NA	14.7741
S3_LLLPBJCP_01260	NA	NA	NA
S3_LLLPBJCP_01261	NA	NA	NA
S3_LLLPBJCP_01264	NA	NA	NA
S3_LLLPBJCP_01265	NA	NA	11.0571
S3_LLLPBJCP_01269	NA	NA	14.5217
S3_LLLPBJCP_01272	NA	NA	2.7333
S3_LLLPBJCP_01273	NA	NA	2.518
S3_LLLPBJCP_01274	NA	NA	21.6929
S3_LLLPBJCP_01275	NA	NA	7.5502
S3_LLLPBJCP_01276	NA	NA	NA
S3_LLLPBJCP_01277	NA	NA	7.9674
S3_LLLPBJCP_01278	NA	NA	11.1262
S3_LLLPBJCP_01279	NA	NA	9.4399
S3_LLLPBJCP_01280	NA	NA	9.039
S3_LLLPBJCP_01282	NA	NA	51.37
S3_LLLPBJCP_01283	NA	NA	4.0346
S3_LLLPBJCP_01284	NA	NA	2.9754
S3_LLLPBJCP_01285	NA	NA	NA
S3_LLLPBJCP_01286	NA	NA	3.51
S3_LLLPBJCP_01287	NA	NA	5.1273
S3_LLLPBJCP_01290	NA	NA	7.8228
S3_LLLPBJCP_01291	NA	NA	6.7257
S3_LLLPBJCP_01292	NA	NA	3.3552
S3_LLLPBJCP_01293	NA	NA	NA
S3_LLLPBJCP_01294	NA	NA	2.0253
S3_LLLPBJCP_01295	NA	NA	2.4291
S3_LLLPBJCP_01296	NA	NA	3.5921
S3_LLLPBJCP_01297	NA	NA	4.6507
S3_LLLPBJCP_01299	NA	NA	5.0336
S3_LLLPBJCP_01300	NA	NA	5.0473
S3_LLLPBJCP_01301	NA	NA	2.37
S3_LLLPBJCP_01302	NA	NA	4.4909
S3_LLLPBJCP_01303	NA	NA	8.5595
S3_LLLPBJCP_01304	NA	NA	38.2031
S3_LLLPBJCP_01306	NA	NA	6.3984
S3_LLLPBJCP_01307	NA	NA	2.42
S3_LLLPBJCP_01308	NA	NA	4
S3_LLLPBJCP_01309	NA	NA	2.6559
S3_LLLPBJCP_01310	NA	NA	7.877
S3_LLLPBJCP_01311	NA	NA	13.691
S3_LLLPBJCP_01312	NA	NA	24.6995
S3_LLLPBJCP_01313	NA	NA	5.5365
S3_LLLPBJCP_01314	NA	NA	NA
S3_LLLPBJCP_01315	NA	NA	NA
S3_LLLPBJCP_01316	NA	NA	7.7953
S3_LLLPBJCP_01319	NA	NA	4.2889
S3_LLLPBJCP_01320	NA	NA	6.2222
S3_LLLPBJCP_01321	NA	NA	4.1154
S3_LLLPBJCP_01322	NA	NA	6.4561
S3_LLLPBJCP_01323	NA	NA	10.1485
S3_LLLPBJCP_01325	NA	NA	5.6162
S3_LLLPBJCP_01326	NA	NA	NA
S3_LLLPBJCP_01329	NA	NA	NA
S3_LLLPBJCP_01330	NA	NA	NA
S3_LLLPBJCP_01331	NA	NA	44.8714
S3_LLLPBJCP_01334	NA	NA	3.246
S3_LLLPBJCP_01335	NA	NA	6.6046
S3_LLLPBJCP_01336	NA	NA	5.2381
S3_LLLPBJCP_01337	NA	NA	3.2353
S3_LLLPBJCP_01338	NA	NA	3.7992
S3_LLLPBJCP_01340	NA	NA	5.1873
S3_LLLPBJCP_01341	NA	NA	2.4943
S3_LLLPBJCP_01344	NA	NA	37.0267
S3_LLLPBJCP_01345	NA	NA	12.4506
S3_LLLPBJCP_01346	NA	NA	2.5958
S3_LLLPBJCP_01347	NA	NA	10.9875
S3_LLLPBJCP_01348	NA	NA	2.3396
S3_LLLPBJCP_01349	NA	NA	NA
S3_LLLPBJCP_01350	NA	NA	NA
S3_LLLPBJCP_01351	NA	NA	NA
S3_LLLPBJCP_01352	NA	NA	10.7978
S3_LLLPBJCP_01353	NA	NA	8.2015
S3_LLLPBJCP_01354	NA	NA	NA
S3_LLLPBJCP_01355	NA	NA	NA
S3_LLLPBJCP_01356	NA	NA	NA
S3_LLLPBJCP_01357	NA	NA	14.1854
S3_LLLPBJCP_01358	NA	NA	15.9139
S3_LLLPBJCP_01359	NA	NA	NA
S3_LLLPBJCP_01360	NA	NA	4.8926
S3_LLLPBJCP_01361	NA	NA	NA
S3_LLLPBJCP_01362	NA	NA	6.3976
S3_LLLPBJCP_01363	NA	NA	3.4052
S3_LLLPBJCP_01364	NA	NA	12.2554
S3_LLLPBJCP_01366	NA	NA	6.0161
S3_LLLPBJCP_01368	NA	NA	2.7002
S3_LLLPBJCP_01369	NA	NA	2.614
S3_LLLPBJCP_01370	NA	NA	9.8112
S3_LLLPBJCP_01372	NA	NA	3.4311
S3_LLLPBJCP_01373	NA	NA	NA
S3_LLLPBJCP_01374	NA	NA	31.4322
S3_LLLPBJCP_01375	NA	NA	27.5685
S3_LLLPBJCP_01379	NA	NA	5.2366
S3_LLLPBJCP_01380	NA	NA	14.0415
S3_LLLPBJCP_01381	NA	NA	2.1569
S3_LLLPBJCP_01382	NA	NA	1.9266
S3_LLLPBJCP_01385	NA	NA	10.5449
S3_LLLPBJCP_01386	NA	NA	26.4062
S3_LLLPBJCP_01387	NA	NA	2.3716
S3_LLLPBJCP_01388	NA	NA	NA
S3_LLLPBJCP_01389	NA	NA	6.969
S3_LLLPBJCP_01390	NA	NA	4.7401
S3_LLLPBJCP_01391	NA	NA	9.2559
S3_LLLPBJCP_01392	NA	NA	2.3733
S3_LLLPBJCP_01393	NA	NA	4.2237
S3_LLLPBJCP_01396	NA	NA	4.9647
S3_LLLPBJCP_01397	NA	NA	7.0454
S3_LLLPBJCP_01398	NA	NA	NA
S3_LLLPBJCP_01400	NA	NA	NA
S3_LLLPBJCP_01402	NA	NA	NA
S3_LLLPBJCP_01403	NA	NA	8.2514
S3_LLLPBJCP_01404	NA	NA	3.6795
S3_LLLPBJCP_01405	NA	NA	NA
S3_LLLPBJCP_01406	NA	NA	4.4056
S3_LLLPBJCP_01409	NA	NA	3.9544
S3_LLLPBJCP_01410	NA	NA	44.3783
S3_LLLPBJCP_01411	NA	NA	3.8367
S3_LLLPBJCP_01412	NA	NA	4.2545
S3_LLLPBJCP_01417	NA	NA	8.5446
S3_LLLPBJCP_01419	NA	NA	27.7119
S3_LLLPBJCP_01420	NA	NA	3.0788
S3_LLLPBJCP_01421	NA	NA	2.5441
S3_LLLPBJCP_01422	NA	NA	5.8191
S3_LLLPBJCP_01423	NA	NA	6.4833
S3_LLLPBJCP_01424	NA	NA	NA
S3_LLLPBJCP_01425	NA	NA	10.9823
S3_LLLPBJCP_01426	NA	NA	62.6344
S3_LLLPBJCP_01427	NA	NA	55.5595
S3_LLLPBJCP_01428	NA	NA	66.1007
S3_LLLPBJCP_01430	NA	NA	53.6764
S3_LLLPBJCP_01431	NA	NA	NA
S3_LLLPBJCP_01432	NA	NA	63.1336
S3_LLLPBJCP_01433	NA	NA	51.5492
S3_LLLPBJCP_01434	NA	NA	1163.4977
S3_LLLPBJCP_01435	NA	NA	59.4777
S3_LLLPBJCP_01437	NA	NA	50.7928
S3_LLLPBJCP_01438	NA	NA	67.3053
S3_LLLPBJCP_01440	NA	NA	51.3716
S3_LLLPBJCP_01441	NA	NA	53.1712
S3_LLLPBJCP_01442	NA	NA	54.3608
S3_LLLPBJCP_01443	NA	NA	54.5434
S3_LLLPBJCP_01444	NA	NA	68.684
S3_LLLPBJCP_01445	NA	NA	56.9424
S3_LLLPBJCP_01450	NA	NA	2.8317
S3_LLLPBJCP_01451	NA	NA	7.8226
S3_LLLPBJCP_01452	NA	NA	4.9441
S3_LLLPBJCP_01453	NA	NA	4.2264
S3_LLLPBJCP_01454	NA	NA	7.0833
S3_LLLPBJCP_01455	NA	NA	8.8912
S3_LLLPBJCP_01456	NA	NA	17.0413
S3_LLLPBJCP_01457	NA	NA	27.1057
S3_LLLPBJCP_01459	NA	NA	NA
S3_LLLPBJCP_01460	NA	NA	NA
S3_LLLPBJCP_01461	NA	NA	NA
S3_LLLPBJCP_01465	NA	NA	2.4372
S3_LLLPBJCP_01466	NA	NA	12.5787
S3_LLLPBJCP_01467	NA	NA	11.1255
S3_LLLPBJCP_01487	NA	NA	NA
S3_LLLPBJCP_01489	NA	NA	NA
S3_LLLPBJCP_01490	NA	NA	22.2632
S3_LLLPBJCP_01491	NA	NA	23.8909
S3_LLLPBJCP_01492	NA	NA	NA
S3_LLLPBJCP_01493	NA	NA	NA
S3_LLLPBJCP_01494	NA	NA	NA
S3_LLLPBJCP_01495	NA	NA	24.6739
S3_LLLPBJCP_01497	NA	NA	32.4697
S3_LLLPBJCP_01498	NA	NA	3.6731
S3_LLLPBJCP_01499	NA	NA	2.9275
S3_LLLPBJCP_01500	NA	NA	3.0617
S3_LLLPBJCP_01501	NA	NA	5.125
S3_LLLPBJCP_01503	NA	NA	4.1075
S3_LLLPBJCP_01504	NA	NA	2.8695
S3_LLLPBJCP_01505	NA	NA	6.9515
S3_LLLPBJCP_01506	NA	NA	2.7602
S3_LLLPBJCP_01510	NA	NA	43.2545
S3_LLLPBJCP_01512	NA	NA	4.6727
S3_LLLPBJCP_01513	NA	NA	11.2251
S3_LLLPBJCP_01514	NA	NA	5.3732
S3_LLLPBJCP_01515	NA	NA	20.0149
S3_LLLPBJCP_01516	NA	NA	1.8966
S3_LLLPBJCP_01517	NA	NA	5.1719
S3_LLLPBJCP_01519	NA	NA	9.3889
S3_LLLPBJCP_01520	NA	NA	7.8133
S3_LLLPBJCP_01521	NA	NA	15.0728
S3_LLLPBJCP_01522	NA	NA	2.5556
S3_LLLPBJCP_01523	NA	NA	1.9159
S3_LLLPBJCP_01524	NA	NA	16.6494
S3_LLLPBJCP_01526	NA	NA	14.102
S3_LLLPBJCP_01527	NA	NA	14.7435
S3_LLLPBJCP_01528	NA	NA	17.6699
S3_LLLPBJCP_01529	NA	NA	18.1055
S3_LLLPBJCP_01530	NA	NA	17.0102
S3_LLLPBJCP_01531	NA	NA	17.8313
S3_LLLPBJCP_01533	NA	NA	12.2351
S3_LLLPBJCP_01534	NA	NA	2.5646
S3_LLLPBJCP_01535	NA	NA	19.3008
S3_LLLPBJCP_01542	NA	NA	NA
S3_LLLPBJCP_01543	NA	NA	NA
S3_LLLPBJCP_01544	NA	NA	NA
S3_LLLPBJCP_01545	NA	NA	NA
S3_LLLPBJCP_01546	NA	NA	NA
S3_LLLPBJCP_01547	NA	NA	NA
S3_LLLPBJCP_01548	NA	NA	NA
S3_LLLPBJCP_01550	NA	NA	NA
S3_LLLPBJCP_01551	NA	NA	NA
S3_LLLPBJCP_01552	NA	NA	NA
S3_LLLPBJCP_01553	NA	NA	NA
S3_LLLPBJCP_01554	NA	NA	38.1247
S3_LLLPBJCP_01555	NA	NA	NA
S3_LLLPBJCP_01556	NA	NA	NA
S3_LLLPBJCP_01557	NA	NA	NA
S3_LLLPBJCP_01559	NA	NA	NA
S3_LLLPBJCP_01560	NA	NA	NA
S3_LLLPBJCP_01580	NA	NA	NA
S3_LLLPBJCP_01581	NA	NA	NA
S3_LLLPBJCP_01582	NA	NA	NA
S3_LLLPBJCP_01583	NA	NA	4.6639
S3_LLLPBJCP_01584	NA	NA	NA
S3_LLLPBJCP_01586	NA	NA	8.6447
S3_LLLPBJCP_01588	NA	NA	4.8532
S3_LLLPBJCP_01589	NA	NA	3.954
S3_LLLPBJCP_01590	NA	NA	4.0638
S3_LLLPBJCP_01591	NA	NA	3.199
S3_LLLPBJCP_01592	NA	NA	3.2181
S3_LLLPBJCP_01593	NA	NA	5.9502
S3_LLLPBJCP_01594	NA	NA	6.8662
S3_LLLPBJCP_01595	NA	NA	7.65
S3_LLLPBJCP_01596	NA	NA	15.5517
S3_LLLPBJCP_01597	NA	NA	2
S3_LLLPBJCP_01598	NA	NA	3.0706
S3_LLLPBJCP_01599	NA	NA	5.65
S3_LLLPBJCP_01600	NA	NA	6.4303
S3_LLLPBJCP_01602	NA	NA	4.4762
S3_LLLPBJCP_01603	NA	NA	25.6597
S3_LLLPBJCP_01604	NA	NA	17.1892
S3_LLLPBJCP_01605	NA	NA	NA
S3_LLLPBJCP_01606	NA	NA	NA
S3_LLLPBJCP_01607	NA	NA	1.9079
S3_LLLPBJCP_01608	NA	NA	NA
S3_LLLPBJCP_01610	NA	NA	3.7083
S3_LLLPBJCP_01611	NA	NA	3.3923
S3_LLLPBJCP_01612	NA	NA	2.4252
S3_LLLPBJCP_01613	NA	NA	4.2462
S3_LLLPBJCP_01614	NA	NA	2.2634
S3_LLLPBJCP_01615	NA	NA	11.1556
S3_LLLPBJCP_01616	NA	NA	60.8539
S3_LLLPBJCP_01617	NA	NA	2.5072
S3_LLLPBJCP_01621	NA	NA	4.4318
S3_LLLPBJCP_01622	NA	NA	8.2391
S3_LLLPBJCP_01623	NA	NA	11.8405
S3_LLLPBJCP_01625	NA	NA	NA
S3_LLLPBJCP_01626	NA	NA	11.4559
S3_LLLPBJCP_01627	NA	NA	13.5588
S3_LLLPBJCP_01628	NA	NA	15.451
S3_LLLPBJCP_01629	NA	NA	8.6009
S3_LLLPBJCP_01630	NA	NA	4.9271
S3_LLLPBJCP_01631	NA	NA	2.7434
S3_LLLPBJCP_01632	NA	NA	4.4052
S3_LLLPBJCP_01633	NA	NA	7.842
S3_LLLPBJCP_01634	NA	NA	2.7804
S3_LLLPBJCP_01636	NA	NA	6.3253
S3_LLLPBJCP_01637	NA	NA	5.5753
S3_LLLPBJCP_01638	NA	NA	11.8
S3_LLLPBJCP_01641	NA	NA	NA
S3_LLLPBJCP_01642	NA	NA	10.976
S3_LLLPBJCP_01645	NA	NA	2
S3_LLLPBJCP_01646	NA	NA	5.4147
S3_LLLPBJCP_01647	NA	NA	13.4265
S3_LLLPBJCP_01648	NA	NA	NA
S3_LLLPBJCP_01649	NA	NA	14.9005
S3_LLLPBJCP_01650	NA	NA	10.8812
S3_LLLPBJCP_01651	NA	NA	3.0741
S3_LLLPBJCP_01654	NA	NA	3.7158
S3_LLLPBJCP_01655	NA	NA	2.3704
S3_LLLPBJCP_01657	NA	NA	NA
S3_LLLPBJCP_01660	NA	NA	NA
S3_LLLPBJCP_01670	NA	NA	NA
S3_LLLPBJCP_01672	NA	NA	NA
S3_LLLPBJCP_01673	NA	NA	6.5833
S3_LLLPBJCP_01674	NA	NA	7.3131
S3_LLLPBJCP_01675	NA	NA	4.9932
S3_LLLPBJCP_01676	NA	NA	6.4801
S3_LLLPBJCP_01677	NA	NA	23.5347
S3_LLLPBJCP_01678	NA	NA	NA
S3_LLLPBJCP_01679	NA	NA	2.3256
S3_LLLPBJCP_01680	NA	NA	NA
S3_LLLPBJCP_01681	NA	NA	NA
S3_LLLPBJCP_01682	NA	NA	NA
S3_LLLPBJCP_01683	NA	NA	NA
S3_LLLPBJCP_01684	NA	NA	NA
S3_LLLPBJCP_01685	NA	NA	NA
S3_LLLPBJCP_01686	NA	NA	NA
S3_LLLPBJCP_01688	NA	NA	NA
S3_LLLPBJCP_01689	NA	NA	NA
S3_LLLPBJCP_01690	NA	NA	NA
S3_LLLPBJCP_01691	NA	NA	NA
S3_LLLPBJCP_01692	NA	NA	3.7494
S3_LLLPBJCP_01693	NA	NA	2.6909
S3_LLLPBJCP_01694	NA	NA	8.9228
S3_LLLPBJCP_01695	NA	NA	1.8856
S3_LLLPBJCP_01696	NA	NA	14.4771
S3_LLLPBJCP_01701	NA	NA	11.3667
S3_LLLPBJCP_01702	NA	NA	5.8191
S3_LLLPBJCP_01703	NA	NA	7.4194
S3_LLLPBJCP_01710	NA	NA	16.5457
S3_LLLPBJCP_01711	NA	NA	10.163
S3_LLLPBJCP_01712	NA	NA	4.5759
S3_LLLPBJCP_01715	NA	NA	7.6607
S3_LLLPBJCP_01716	NA	NA	NA
S3_LLLPBJCP_01717	NA	NA	3.6368
S3_LLLPBJCP_01718	NA	NA	4.927
S3_LLLPBJCP_01719	NA	NA	2.86
S3_LLLPBJCP_01720	NA	NA	NA
S3_LLLPBJCP_01722	NA	NA	4.0526
S3_LLLPBJCP_01723	NA	NA	8.55
S3_LLLPBJCP_01725	NA	NA	NA
S3_LLLPBJCP_01726	NA	NA	7.3104
S3_LLLPBJCP_01727	NA	NA	2.5794
S3_LLLPBJCP_01728	NA	NA	NA
S3_LLLPBJCP_01729	NA	NA	3.0306
S3_LLLPBJCP_01737	NA	NA	2.1577
S3_LLLPBJCP_01738	NA	NA	4.5193
S3_LLLPBJCP_01739	NA	NA	48.1619
S3_LLLPBJCP_01740	NA	NA	52.3786
S3_LLLPBJCP_01742	NA	NA	52.9786
S3_LLLPBJCP_01744	NA	NA	53.8099
S3_LLLPBJCP_01745	NA	NA	86.9635
S3_LLLPBJCP_01746	NA	NA	NA
S3_LLLPBJCP_01747	NA	NA	30.9067
S3_LLLPBJCP_01748	NA	NA	66.7461
S3_LLLPBJCP_01749	NA	NA	59.5143
S3_LLLPBJCP_01750	NA	NA	NA
S3_LLLPBJCP_01751	NA	NA	NA
S3_LLLPBJCP_01753	NA	NA	47.5032
S3_LLLPBJCP_01754	NA	NA	NA
S3_LLLPBJCP_01755	NA	NA	NA
S3_LLLPBJCP_01756	NA	NA	47.5067
S3_LLLPBJCP_01758	NA	NA	52.7433
S3_LLLPBJCP_01759	NA	NA	42.2698
S3_LLLPBJCP_01760	NA	NA	44.151
S3_LLLPBJCP_01761	NA	NA	59.2973
S3_LLLPBJCP_01762	NA	NA	40.0138
S3_LLLPBJCP_01763	NA	NA	33.0952
S3_LLLPBJCP_01764	NA	NA	47.7432
S3_LLLPBJCP_01765	NA	NA	39.4912
S3_LLLPBJCP_01766	NA	NA	47.1551
S3_LLLPBJCP_01767	NA	NA	53.9288
S3_LLLPBJCP_01769	NA	NA	53.7957
S3_LLLPBJCP_01770	NA	NA	56.539
S3_LLLPBJCP_01772	NA	NA	43.7706
S3_LLLPBJCP_01773	NA	NA	58.8826
S3_LLLPBJCP_01774	NA	NA	55.7552
S3_LLLPBJCP_01775	NA	NA	5.3333
S3_LLLPBJCP_01776	NA	NA	2.4
S3_LLLPBJCP_01777	NA	NA	5.4167
S3_LLLPBJCP_01778	NA	NA	8.4167
S3_LLLPBJCP_01779	NA	NA	NA
S3_LLLPBJCP_01780	NA	NA	4.9835
S3_LLLPBJCP_01781	NA	NA	13.7947
S3_LLLPBJCP_01782	NA	NA	14.4436
S3_LLLPBJCP_01783	NA	NA	6.7874
S3_LLLPBJCP_01785	NA	NA	2.0149
S3_LLLPBJCP_01786	NA	NA	3.9707
S3_LLLPBJCP_01787	NA	NA	4.6164
S3_LLLPBJCP_01788	NA	NA	6.0682
S3_LLLPBJCP_01789	NA	NA	11.0761
S3_LLLPBJCP_01790	NA	NA	NA
S3_LLLPBJCP_01791	NA	NA	10.5715
S3_LLLPBJCP_01794	NA	NA	16.8276
S3_LLLPBJCP_01795	NA	NA	6.4359
S3_LLLPBJCP_01796	NA	NA	8.0189
S3_LLLPBJCP_01797	NA	NA	11.8908
S3_LLLPBJCP_01798	NA	NA	10.9352
S3_LLLPBJCP_01800	NA	NA	3.1011
S3_LLLPBJCP_01801	NA	NA	5.2455
S3_LLLPBJCP_01802	NA	NA	4.7325
S3_LLLPBJCP_01803	NA	NA	5.537
S3_LLLPBJCP_01805	NA	NA	3.0921
S3_LLLPBJCP_01824	NA	NA	NA
S3_LLLPBJCP_01825	NA	NA	NA
S3_LLLPBJCP_01832	NA	NA	3.7964
S3_LLLPBJCP_01833	NA	NA	13.2247
S3_LLLPBJCP_01834	NA	NA	3.8667
S3_LLLPBJCP_01835	NA	NA	NA
S3_LLLPBJCP_01836	NA	NA	3.4363
S3_LLLPBJCP_01837	NA	NA	2.4296
S3_LLLPBJCP_01838	NA	NA	2.7956
S3_LLLPBJCP_01844	NA	NA	5.3194
S3_LLLPBJCP_01845	NA	NA	2.8072
S3_LLLPBJCP_01846	NA	NA	84.5272
S3_LLLPBJCP_01847	NA	NA	5.7397
S3_LLLPBJCP_01852	NA	NA	4.0472
S3_LLLPBJCP_01854	NA	NA	NA
S3_LLLPBJCP_01855	NA	NA	NA
S3_LLLPBJCP_01856	NA	NA	NA
S3_LLLPBJCP_01857	NA	NA	NA
S3_LLLPBJCP_01858	NA	NA	12.054
S3_LLLPBJCP_01859	NA	NA	6.5644
S3_LLLPBJCP_01860	NA	NA	2.6485
S3_LLLPBJCP_01861	NA	NA	NA
S3_LLLPBJCP_01862	NA	NA	NA
S3_LLLPBJCP_01864	NA	NA	40.1449
S3_LLLPBJCP_01865	NA	NA	NA
S3_LLLPBJCP_01866	NA	NA	5.9787
S3_LLLPBJCP_01867	NA	NA	25.7454
S3_LLLPBJCP_01870	NA	NA	46.5142
S3_LLLPBJCP_01871	NA	NA	46.2271
S3_LLLPBJCP_01872	NA	NA	8.293
S3_LLLPBJCP_01873	NA	NA	4.8544
S3_LLLPBJCP_01874	NA	NA	NA
S3_LLLPBJCP_01875	NA	NA	9.5794
S3_LLLPBJCP_01876	NA	NA	6.4453
S3_LLLPBJCP_01877	NA	NA	2.5373
S3_LLLPBJCP_01878	NA	NA	47.5962
S3_LLLPBJCP_01879	NA	NA	54.7819
S3_LLLPBJCP_01880	NA	NA	47.8322
S3_LLLPBJCP_01881	NA	NA	44.716
S3_LLLPBJCP_01882	NA	NA	43.9347
S3_LLLPBJCP_01883	NA	NA	52.4923
S3_LLLPBJCP_01884	NA	NA	41.5626
S3_LLLPBJCP_01885	NA	NA	4.3622
S3_LLLPBJCP_01886	NA	NA	21.1458
S3_LLLPBJCP_01887	NA	NA	62.173
S3_LLLPBJCP_01888	NA	NA	310.4697
S3_LLLPBJCP_01889	NA	NA	46.8905
S3_LLLPBJCP_01891	NA	NA	64.2493
S3_LLLPBJCP_01892	NA	NA	60.9043
S3_LLLPBJCP_01893	NA	NA	52.7117
S3_LLLPBJCP_01894	NA	NA	56.7965
S3_LLLPBJCP_01895	NA	NA	60.1551
S3_LLLPBJCP_01898	NA	NA	52.236
S3_LLLPBJCP_01900	NA	NA	21.0145
S3_LLLPBJCP_01901	NA	NA	34.9226
S3_LLLPBJCP_01902	NA	NA	55.401
S3_LLLPBJCP_01904	NA	NA	55.4396
S3_LLLPBJCP_01906	NA	NA	109.0569
S3_LLLPBJCP_01908	NA	NA	59.1517
S3_LLLPBJCP_01909	NA	NA	58.6287
S3_LLLPBJCP_01910	NA	NA	52.1331
S3_LLLPBJCP_01911	NA	NA	51.8267
S3_LLLPBJCP_01912	NA	NA	48.6268
S3_LLLPBJCP_01913	NA	NA	54.9724
S3_LLLPBJCP_01915	NA	NA	52.6137
S3_LLLPBJCP_01916	NA	NA	54.6622
S3_LLLPBJCP_01917	NA	NA	52.679
S3_LLLPBJCP_01918	NA	NA	55.7423
S3_LLLPBJCP_01919	NA	NA	66.0077
S3_LLLPBJCP_01920	NA	NA	60.065200000000004
S3_LLLPBJCP_01922	NA	NA	55.3727
S3_LLLPBJCP_01923	NA	NA	873.6667
S3_LLLPBJCP_01925	NA	NA	3.1026
S3_LLLPBJCP_01926	NA	NA	5.4711
S3_LLLPBJCP_01927	NA	NA	7.2548
S3_LLLPBJCP_01928	NA	NA	NA
S3_LLLPBJCP_01929	NA	NA	22.1385
S3_LLLPBJCP_01932	NA	NA	2.8942
S3_LLLPBJCP_01933	NA	NA	6.2097
S3_LLLPBJCP_01934	NA	NA	2.2761
S3_LLLPBJCP_01935	NA	NA	4.1893
S3_LLLPBJCP_01937	NA	NA	31.0265
S3_LLLPBJCP_01938	NA	NA	4.0069
S3_LLLPBJCP_01939	NA	NA	3.5123
S3_LLLPBJCP_01940	NA	NA	9.0603
S3_LLLPBJCP_01942	NA	NA	NA
S3_LLLPBJCP_01943	NA	NA	5.6939
S3_LLLPBJCP_01947	NA	NA	14.0786
S3_LLLPBJCP_01948	NA	NA	3.6456
S3_LLLPBJCP_01949	NA	NA	9.8501
S3_LLLPBJCP_01951	NA	NA	2.2198
S3_LLLPBJCP_01952	NA	NA	4.0427
S3_LLLPBJCP_01953	NA	NA	50.8964
S3_LLLPBJCP_01954	NA	NA	9.8077
S3_LLLPBJCP_01955	NA	NA	NA
S3_LLLPBJCP_01956	NA	NA	2.4253
S3_LLLPBJCP_01957	NA	NA	54.323
S3_LLLPBJCP_01960	NA	NA	6.8977
S3_LLLPBJCP_01961	NA	NA	NA
S3_LLLPBJCP_01962	NA	NA	5.3934
S3_LLLPBJCP_01963	NA	NA	5.247
S3_LLLPBJCP_01964	NA	NA	9.3097
S3_LLLPBJCP_01965	NA	NA	6.7126
S3_LLLPBJCP_01970	NA	NA	4.7966
S3_LLLPBJCP_01971	NA	NA	47.2935
S3_LLLPBJCP_01972	NA	NA	42.6188
S3_LLLPBJCP_01973	NA	NA	31.5716
S3_LLLPBJCP_01974	NA	NA	41.5392
S3_LLLPBJCP_01975	NA	NA	47.4952
S3_LLLPBJCP_01976	NA	NA	60.4248
S3_LLLPBJCP_01977	NA	NA	44.8961
S3_LLLPBJCP_01978	NA	NA	49.7388
S3_LLLPBJCP_01979	NA	NA	53.1765
S3_LLLPBJCP_01981	NA	NA	56.4342
S3_LLLPBJCP_01982	NA	NA	64.9723
S3_LLLPBJCP_01983	NA	NA	59.6185
S3_LLLPBJCP_01984	NA	NA	NA
S3_LLLPBJCP_01986	NA	NA	45.5163
S3_LLLPBJCP_01987	NA	NA	58.9574
S3_LLLPBJCP_01988	NA	NA	52.1727
S3_LLLPBJCP_01989	NA	NA	3.4103
S3_LLLPBJCP_01990	NA	NA	11.3804
S3_LLLPBJCP_01991	NA	NA	NA
S3_LLLPBJCP_01992	NA	NA	NA
S3_LLLPBJCP_01993	NA	NA	1.9167
S3_LLLPBJCP_01994	NA	NA	2.7535
S3_LLLPBJCP_01995	NA	NA	4.8589
S3_LLLPBJCP_01996	NA	NA	2.9391
S3_LLLPBJCP_01997	NA	NA	96.1961
S3_LLLPBJCP_01998	NA	NA	83.342
S3_LLLPBJCP_01999	NA	NA	81.9978
S3_LLLPBJCP_02000	NA	NA	91.4703
S3_LLLPBJCP_02003	NA	NA	91.4478
S3_LLLPBJCP_02004	NA	NA	76.9691
S3_LLLPBJCP_02009	NA	NA	88.5476
S3_LLLPBJCP_02013	NA	NA	68.6739
S3_LLLPBJCP_02021	NA	NA	NA
S3_LLLPBJCP_02022	NA	NA	NA
S3_LLLPBJCP_02023	NA	NA	NA
S3_LLLPBJCP_02024	NA	NA	NA
S3_LLLPBJCP_02025	NA	NA	NA
S3_LLLPBJCP_02026	NA	NA	NA
S3_LLLPBJCP_02027	NA	NA	NA
S3_LLLPBJCP_02028	NA	NA	NA
S3_LLLPBJCP_02029	NA	NA	NA
S3_LLLPBJCP_02030	NA	NA	NA
S3_LLLPBJCP_02033	NA	NA	NA
S3_LLLPBJCP_02040	NA	NA	66.5264
S3_LLLPBJCP_02043	NA	NA	NA
S3_LLLPBJCP_02044	NA	NA	NA
S3_LLLPBJCP_02046	NA	NA	NA
S3_LLLPBJCP_02047	NA	NA	79.2444
S3_LLLPBJCP_02049	NA	NA	NA
S3_LLLPBJCP_02050	NA	NA	NA
S3_LLLPBJCP_02051	NA	NA	70.294
S3_LLLPBJCP_02053	NA	NA	NA
S3_LLLPBJCP_02054	NA	NA	6.5735
S3_LLLPBJCP_02055	NA	NA	4.0267
S3_LLLPBJCP_02057	NA	NA	NA
S3_LLLPBJCP_02058	NA	NA	3.5789
S3_LLLPBJCP_02060	NA	NA	14.9169
S3_LLLPBJCP_02061	NA	NA	NA
S3_LLLPBJCP_02064	NA	NA	NA
S3_LLLPBJCP_02065	NA	NA	NA
S3_LLLPBJCP_02068	NA	NA	3.2135
